timestamp,equity,cash,positions_value,sma_10,sma_20,sma_50,ema_10,ema_20,momentum_10,momentum_20,roc_10,volatility_10,volatility_20,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_width,peak_equity,drawdown_pct,underwater_time,is_profitable,profit_streak
2025-09-27 18:12:50.657577,10004.523862711269,9740.508950208461,264.0149125028083,9987.635109298406,9993.657601447441,,9991.822117997215,9993.064479727362,-1.1589745294186287,4.0314865572854615,-0.01158316277131144,0.005013853583253799,0.0037754876817982005,51.06518182261694,-2.0339578097627964,-2.9796951527212436,0.9457373429584472,10013.532838798008,9993.657601447441,9973.782364096875,39.7504747011335,10005.682837240687,-0.011583162771310112,10,0,0
2025-09-27 19:12:50.657577,10005.710896753444,9740.508950208461,265.20194654498255,9989.229983794585,9994.283093759233,,9994.347350498347,9994.268900396513,15.948744961779084,12.509846235827354,0.15965089778358088,0.00421266404749162,0.0036757942923512973,51.9397574888936,-0.7815535637510038,-2.5400668349271958,1.758513271176192,10014.872399670756,9994.283093759233,9973.693787847711,41.178611823044776,10005.710896753444,0.0,0,1,1
2025-09-27 20:12:50.657577,10002.895706149431,9740.508950208461,262.3867559409706,9990.54333923036,9994.771502121272,,9995.901596980362,9995.09050094441,13.133554357766116,9.768167240761613,0.13147014071210883,0.0042633817381050616,0.0036946088681369554,53.1512655589613,-0.015992181995898136,-2.0352519043409365,2.0192597223450384,10015.705929272537,9994.771502121272,9973.837074970006,41.86885430253096,10005.710896753444,-0.028135837953567243,1,0,0
2025-09-27 21:12:50.657577,10010.265262644476,9740.508950208461,269.756312436014,9992.62008667745,9995.616003108085,,9998.513172555655,9996.535716344417,20.767474470909292,16.890019736290924,0.20789307842377092,0.004350914410596091,0.0037702283949440246,55.062233893675376,1.1718737170685927,-1.393826780059031,2.5657004971276236,10017.647234899847,9995.616003108085,9973.584771316324,44.06246358352291,10010.265262644476,0.0,0,1,1
2025-09-27 22:12:50.657577,9995.857055116378,9995.857055116378,0.0,9993.809267364046,9995.282359192586,,9998.030242112149,9996.471081941745,11.89180686594409,-6.672878310018859,0.11910905707557262,0.004940701549005349,0.003990640022333421,44.25913358058617,0.9398105164636945,-0.9270993207544859,1.8669098372181803,10017.073527785793,9995.282359192586,9973.49119059938,43.5823371864135,10010.265262644476,-0.14393432291815403,1,0,0
2025-09-27 23:12:50.657577,9995.857055116378,9995.857055116378,0.0,9995.666806059016,9994.98440395412,,9997.635117203827,9996.412603196472,18.57538694970208,-5.9591047692993016,0.18617683220238934,0.004761232199332197,0.003990540362084426,54.37495002052045,0.7472845271968254,-0.5922225511642236,1.339507078361049,10016.561319316066,9994.98440395412,9973.407488592175,43.15383072389159,10010.265262644476,-0.14393432291815403,2,0,0
2025-09-28 00:12:50.657577,9995.857055116378,9995.857055116378,0.0,9997.342700559255,9994.627377912335,,9997.311833187927,9996.35969385551,16.758945002389737,-7.140520835713687,0.16794047736041762,0.004770025237413686,0.0039871178803831875,54.37495002052045,0.5879290139273508,-0.3561922381459088,0.9441212520732596,10015.879878972533,9994.627377912335,9973.374876852136,42.505002120396966,10010.265262644476,-0.14393432291815403,3,0,0
2025-09-28 01:12:50.657577,9995.857055116378,9995.857055116378,0.0,9999.199901913702,9994.275751708788,,9997.047328084009,9996.311823499402,18.57201354447716,-7.032524070920772,0.18614295840093664,0.004742708888779956,0.003987219538650221,54.582101581697174,0.45637778257514583,-0.19367823400169787,0.6500560165768436,10015.182573172346,9994.275751708788,9973.368930245231,41.813642927114415,10010.265262644476,-0.14393432291815403,4,0,0
2025-09-28 02:12:50.657577,9995.600615615971,9739.161115210976,256.4395004049955,10000.721244196387,9994.134944492402,,9996.784289453455,9996.244089415266,15.213422826849637,-2.816144327769507,0.1524331925502942,0.004747805642549346,0.003958797391996854,59.07363238020166,0.3276529798331467,-0.08941199123472897,0.41706497106787566,10014.962117554458,9994.134944492402,9973.307771430345,41.654346124112635,10010.265262644476,-0.14649608820287077,5,0,0
2025-09-28 03:12:50.657577,10000.082904637793,9739.161115210976,260.92178942681744,10000.25074689779,9994.00087682457,,9997.38403766879,9996.60969086503,-4.704972985979111,-2.681353356638283,-0.04702721380531738,0.0027752188107872926,0.003960772683972282,68.4133146319078,0.5806277944684552,0.04459596590590788,0.5360318285625474,10014.62771983596,9994.00087682457,9973.37403381318,41.25368602278104,10010.265262644476,-0.10171916267474664,6,1,1
2025-09-28 04:12:50.657577,9996.896988330907,9739.161115210976,257.73587311993094,9999.488059459753,9993.56158437908,,9997.295483243719,9996.637052528447,-7.626874380361187,-8.785848909779816,-0.07623425647259596,0.0028062074894128967,0.003957861949924726,64.06257717861965,0.5180634248226852,0.13928945768926335,0.3787739671334218,10013.503744456184,9993.56158437908,9973.619424301976,39.88432015420767,10010.265262644476,-0.1335456550133129,7,0,0
2025-09-28 05:12:50.657577,10000.647210735424,9739.161115210976,261.4860955244482,9998.98169085795,9994.105837326268,,9997.90488824221,9997.018972357682,-5.063686018020235,10.88505894375885,-0.05060795849761712,0.0028808178898060855,0.0035520166218890145,67.90981123128417,0.7623049404191988,0.2638925542352505,0.49841238618394834,10014.20492079861,9994.105837326268,9974.006753853926,40.19816694468318,10010.265262644476,-0.09608188850842993,8,1,1
2025-09-28 06:12:50.657577,10002.292406438351,9739.161115210976,263.1312912273745,9998.921360886843,9994.732350058603,,9998.702618823327,9997.52120417489,-0.6032997110796714,12.530254646686444,-0.006031250637839047,0.0028683040730739582,0.0035533876086565625,67.1765851700323,1.0762157002736785,0.4263571834429361,0.6498585168307425,10015.041406574881,9994.732350058603,9974.423293542324,40.61811303255672,10010.265262644476,-0.07964680252657282,9,1,2
2025-09-28 15:12:50.657577,9985.708680113949,9985.708680113949,0.0,9996.46570263379,9994.542894655622,,9996.340084512529,9996.39620188337,-24.55658253052752,-3.789108059618229,-0.24531400403708936,0.0035363689843686268,0.004023590126780764,32.94910617525812,-0.013025726859268616,0.33848060138249514,-0.35150632824176375,10015.126396239524,9994.542894655622,9973.95939307172,41.16700316780407,10010.265262644476,-0.24531400403709436,10,0,0
2025-09-28 16:12:50.657577,9985.449568768683,9726.338223502933,259.11134526574955,9995.424953999021,9994.617110681535,,9994.359990740919,9995.353665396258,-10.40748634769443,1.4843205182496604,-0.10411799899006091,0.0028809558344928877,0.003976172114018368,32.951994266303515,-0.8869414169494121,0.09339619771611368,-0.9803376146655258,10015.050181732635,9994.617110681535,9974.184039630434,40.86614210220068,10010.265262644476,-0.24790246037133695,11,0,0
2025-09-28 17:12:50.657577,9985.526013968642,9726.338223502933,259.1877904657084,9994.391849884247,9995.029327971632,,9992.753813145959,9994.417698593626,-10.33104114773596,8.24434580196612,-0.10335323015097098,0.002881717191666637,0.0038989415398300326,31.593985091560327,-1.555427409848562,-0.23636852379682147,-1.3190588860517407,10014.288810257529,9995.029327971632,9975.769845685734,38.51896457179464,10010.265262644476,-0.2471387922970878,12,1,1
2025-09-28 18:12:50.657577,9991.203007035063,9726.338223502933,264.8647835321302,9993.926445076115,9995.634572817686,,9992.471848398522,9994.111537492812,-4.654048081314613,12.104896921075124,-0.046559770269349876,0.003064811325699667,0.003939302473362659,39.86664275246961,-1.6085787846313906,-0.5108105759637354,-1.0977682086676552,10013.496127993285,9995.634572817686,9977.773017642086,35.72311035119856,10010.265262644476,-0.19042707769741274,13,1,2
2025-09-28 19:12:50.657577,9990.178019390729,9726.338223502933,263.8397958877954,9993.358541503552,9996.279221708628,,9992.054788578922,9993.736916721185,-5.679035725648646,12.892977818828513,-0.05681389494002209,0.003064790954386306,0.003934098629902735,30.44067621321696,-1.7136556136010768,-0.7513795834912037,-0.9622760301098731,10012.17476370294,9996.279221708628,9980.383679714316,31.79108398862445,10010.265262644476,-0.20066644316317117,14,0,0
2025-09-28 20:12:50.657577,10000.283038156118,10000.283038156118,0.0,9993.826783757566,9997.274013976976,,9993.550833956593,9994.360356857846,4.682422540146945,19.895845366996582,0.046844834244685885,0.0034851166083532366,0.004062211389659683,54.70385426665952,-0.9703535625503719,-0.7951743793030374,-0.1751791832473345,10011.370343790197,9997.274013976976,9983.177684163755,28.192659626442037,10010.265262644476,-0.09971987980787009,15,1,1
2025-09-28 21:12:50.657577,9999.881055876911,9597.898776670603,401.9822792063087,9993.806598881478,9997.028672889635,,9994.70178339665,9994.886137716805,-0.20184876088205783,-4.906821746861169,-0.0020184708747650326,0.003416591142193204,0.003031574349077226,54.240403157850665,-0.4090032079293451,-0.717940145028299,0.30893693709895387,10010.739910064014,9997.028672889635,9983.317435715257,27.422474348757532,10010.265262644476,-0.1037355803778349,16,0,0
2025-09-28 22:12:50.657577,9994.752821882326,9597.898776670603,396.85404521172245,9993.592182236618,9996.540120848187,,9994.711063121318,9994.873440970665,-2.144166448581018,-9.771040828942205,-0.021448319924510795,0.0034773299243552693,0.0030784578586368757,48.94988070599432,-0.3736276851268485,-0.6490776530480088,0.2754499679211603,10009.816285350176,9996.540120848187,9983.263956346198,26.55232900397823,10010.265262644476,-0.15496533163849135,17,0,0
2025-09-28 23:12:50.657577,9988.41768698921,9597.898776670603,390.518910318607,9992.369229861997,9995.675460359975,,9993.56681291548,9994.258607258145,-12.22952374621309,-17.293209764233325,-0.12228732289530919,0.0035216784303433745,0.003136610342130043,43.68600076423099,-0.8470208403869037,-0.6886662905157879,-0.15835454987111586,10008.686683283526,9995.675460359975,9982.664237436424,26.022445847102063,10010.265262644476,-0.21825171543449817,18,0,0
2025-09-29 00:12:50.657577,9991.282957908135,9597.898776670603,393.38418123753223,9991.268285008977,9995.09482294791,,9993.151566550509,9993.975212081954,-11.009448530216105,-11.612748241295776,-0.11006925295574677,0.00355319334659905,0.0031536889715488184,46.49088047723115,-0.9796916341329052,-0.7468713592392114,-0.23282027489369372,10007.781790664792,9995.09482294791,9982.40785523103,25.37393543376311,10010.265262644476,-0.1896283888417757,19,1,1
2025-09-29 01:12:50.657577,9990.003695453623,9597.898776670603,392.10491878301895,9991.697786542944,9994.081744588368,,9992.579226351074,9993.596972403066,4.295015339674137,-20.261567190853384,0.043011622682609385,0.00236872178846014,0.003017804801964281,41.358332439310665,-1.174520837748787,-0.8324012549411266,-0.3421195828076604,10004.742116311998,9994.081744588368,9983.421372864737,21.32074344726061,10010.265262644476,-0.20240789488829947,20,0,0
2025-09-29 02:12:50.657577,9994.242352531706,9597.898776670603,396.3435758611024,9992.577064919245,9994.001009459134,,9992.88161292937,9993.65843717722,8.79278376302318,-1.6147025846712495,0.08805596285343942,0.002435473979038936,0.0026409054265803845,47.76433807024263,-0.975653457286171,-0.8610516954101355,-0.11460176187603555,10004.629179072574,9994.001009459134,9983.372839845695,21.25633922687848,10010.265262644476,-0.16006479041632185,21,1,1
2025-09-29 03:12:50.657577,9997.095457274625,9597.898776670603,399.19668060402097,9993.734009249845,9994.062929567046,,9993.647766446687,9993.985772424592,11.569443305983441,1.2384021582474816,0.1158621317474795,0.002448985809388853,0.0026604327497945944,46.96291801008271,-0.5811290235051274,-0.8050671610291339,0.2239381375240065,10004.750891010532,9994.062929567046,9983.37496812356,21.37592288697124,10010.265262644476,-0.13156300082273611,22,1,2
2025-09-29 04:12:50.657577,9996.699281039915,9597.898776670603,398.80050436931197,9994.28363665033,9994.105040863222,9995.253717617103,9994.20258728182,9994.24420181653,5.496274004852239,0.8422259235376259,0.055011133303795035,0.0023274760308958334,0.002660906076236044,45.112963842665536,-0.29700993287042365,-0.7034557153973918,0.40644578252696817,10004.829341498098,9994.105040863222,9983.380740228346,21.448601269752544,10010.265262644476,-0.13552070048718232,23,0,0
2025-09-29 05:12:50.657577,9991.673634662415,9597.898776670603,393.77485799181227,9994.4331981775,9993.895869840524,9995.08719031035,9993.742777714655,9993.99938589709,1.4956152716858924,-4.1834204539627535,0.014970857063634213,0.002477485988565476,0.0027183147738386506,56.531063902681595,-0.4719310408872843,-0.6571507804953703,0.18521973960808602,10004.63946128497,9993.895869840524,9983.152278396077,21.487182888893585,10010.265262644476,-0.1857256275859146,24,0,0
2025-09-29 06:12:50.657577,9981.764260079704,9981.764260079704,0.0,9992.581320369858,9993.204052063711,9994.727544923438,9991.564865417391,9992.834135819243,-18.518778076413582,-13.836355536266638,-0.18518253939168172,0.0022635259942366997,0.0029191030880879867,46.66887565422177,-1.3940907812211663,-0.8045387806405295,-0.5895520005806367,10005.194971056177,9993.204052063711,9981.213133071245,23.98183798493119,10010.265262644476,-0.2847177553938499,25,0,0
2025-09-29 07:12:50.657577,9981.417716669228,9634.874306193826,346.54341047540277,9990.73498644909,9992.270792665284,9994.340877293502,9989.71992928136,9991.746857804956,-18.46333920768302,-18.66518796856508,-0.18463558820864812,0.0022644780191379207,0.0028582531023397316,46.30458322413652,-2.128338020424053,-1.0692986285972343,-1.0590393918268186,10004.896120459247,9992.270792665284,9979.64546487132,25.250655587926303,10010.265262644476,-0.2881796357874659,26,0,0
2025-09-29 08:12:50.657577,9985.904061393954,9634.874306193826,351.0297552001285,9989.850110400253,9991.721146318436,9994.049110998301,9989.026135120013,9991.190401003909,-8.848760488372136,-10.992926936953154,-0.0885340602820972,0.0023803834682839396,0.0029052129022388113,45.12926395883166,-2.3214633378229337,-1.3197315704423742,-1.0017317673805595,10004.45515501179,9991.721146318436,9978.987137625081,25.468017386709107,10010.265262644476,-0.24336219482046165,27,1,1
2025-09-29 09:12:50.657577,9987.066463488352,9634.874306193826,352.1921572945271,9989.714988050166,9991.042108956082,9993.926419257717,9988.669831186984,9990.797645050046,-1.3512235008583957,-13.580747247071486,-0.01352790344979482,0.0021988330304565764,0.002870459673893737,47.1470969888896,-2.353589691927482,-1.5265031947393959,-0.827086497188086,10003.207683804763,9991.042108956082,9978.876534107401,24.33114969736198,10010.265262644476,-0.23175009400295418,28,1,2
2025-09-29 10:12:50.657577,9980.520591285582,9634.874306193826,345.6462850917562,9988.63875138791,9989.953518198443,9993.674280305255,9987.18815120491,9989.818878024858,-10.7623666225536,-21.771815152769705,-0.1077175640795458,0.0023359592698030825,0.0029266254068445957,30.615171902576336,-2.8741162169644667,-1.79602579918441,-1.0780904177800568,10001.771776134397,9989.953518198443,9978.135260262488,23.63651587190907,10010.265262644476,-0.2971416898400595,29,0,0
2025-09-29 11:12:50.657577,9981.45304606913,9634.874306193826,346.57873987530354,9987.78368644946,9989.740736496202,9993.435836368473,9986.145404816585,9989.022132124313,-8.550649384493227,-4.2556340448190895,-0.08559205426905692,0.002355919735566451,0.0023219351014442226,32.11028405006235,-3.174798825450125,-2.071780404437553,-1.103018421012572,10002.02484821179,9989.740736496202,9977.456624780614,24.568223431175284,10010.265262644476,-0.2878267040821164,30,1,1
2025-09-29 12:12:50.657577,9983.490846121895,9634.874306193826,348.6165399280682,9986.70853580848,9989.642800363863,9993.055054622384,9985.662757781187,9988.495342981225,-10.751506409811554,-1.9587226467883738,-0.10757700314409924,0.0022512489206623684,0.002334987151835349,38.369102535390525,-3.2116367757480475,-2.299751678699652,-0.9118850970483954,10002.100960509768,9989.642800363863,9977.184640217958,24.916320291809825,10010.265262644476,-0.26746960065579856,31,1,2
2025-09-29 13:12:50.657577,9978.903797957915,9634.874306193826,344.029491764089,9984.88936987681,9989.311689563325,9992.596807383828,9984.433855995136,9987.581862502815,-18.191659316709774,-6.6222160107263335,-0.18196944697044248,0.0021996669937433596,0.002386110415626744,39.80639263038395,-3.5698169404768123,-2.553764731055084,-1.0160522094217281,10002.557645353332,9989.311689563325,9976.065733773317,26.491911580014857,10010.265262644476,-0.3132930433281628,32,0,0
2025-09-29 14:12:50.657577,9979.731490458138,9634.874306193826,344.8571842643128,9983.192590818631,9988.738113734482,9992.13148567395,9983.578880442954,9986.834208022368,-16.96779058177708,-11.471516576924842,-0.16973393021793015,0.0022288298718760647,0.0022887758914115017,37.05815939942319,-3.7437339989737666,-2.7917585846388207,-0.9519754143349459,10002.617566448127,9988.738113734482,9974.858661020837,27.7589054272903,10010.265262644476,-0.30502460609392135,33,1,1
2025-09-29 15:12:50.657577,9980.067081597708,9634.874306193826,345.1927754038831,9982.031935512161,9988.232566844828,9991.675035722157,9982.940371562,9986.189719791448,-11.606553064706532,-10.11093779302064,-0.11616225158157523,0.002169252581232778,0.0022902375711409753,38.62689681271152,-3.810559364166693,-2.9955187405443953,-0.8150406236222976,10002.618511396877,9988.232566844828,9973.84662229278,28.771889104096772,10010.265262644476,-0.30167213609672255,34,1,2
2025-09-29 16:12:50.657577,9974.183424535564,9634.874306193826,339.3091183417381,9981.273851957745,9986.927586163803,9991.190369013993,9981.348199375374,9985.04626310041,-7.580835544140427,-26.09961362055401,-0.07594685014209457,0.0017931953431069945,0.002006387429706216,27.874412996343906,-4.288841802088427,-3.254183352853202,-1.0346584492352253,10001.445402458596,9986.927586163803,9972.409769869011,29.035632589584566,10010.265262644476,-0.36044837136893293,35,0,0
2025-09-29 17:12:50.657577,9976.038363154303,9634.874306193826,341.1640569604762,9980.735916606254,9985.735451527671,9990.655851117192,9980.382774607906,9984.188367867448,-5.379353514925242,-23.842692722608263,-0.05389368191596189,0.0018387300823725916,0.0020343587740619114,26.25043795578094,-4.466716508346508,-3.4966899839518635,-0.9700265243946444,9999.678963904655,9985.735451527671,9971.791939150688,27.887024753967125,10010.265262644476,-0.3419180070871705,36,1,1
2025-09-29 18:12:50.657577,9978.942272421446,9634.874306193826,344.06796622761897,9980.039737709003,9984.944924054627,9990.121039820808,9980.120865119457,9983.688739729734,-6.961788972508657,-15.810549460880793,-0.06971616119789692,0.0017366585284634296,0.002028510012425859,31.044744366998827,-4.323523399249098,-3.662056667011311,-0.6614667322377867,9998.523839159167,9984.944924054627,9971.366008950088,27.157830209078384,10010.265262644476,-0.3129086932383219,37,1,2
2025-09-29 19:12:50.657577,9984.566327796461,9634.874306193826,349.6920216026359,9979.789724139813,9984.75235609499,9990.017123340902,9980.929131060731,9983.772319545613,-2.500135691891046,-3.8513591927494417,-0.025033734390689233,0.00198487860989579,0.002038929365303116,42.50879652006382,-3.7134215499645506,-3.672329643601959,-0.04109190636259186,9998.232786726661,9984.75235609499,9971.27192546332,26.96086126334194,10010.265262644476,-0.25672581269065825,38,1,3
2025-09-29 20:12:50.657577,9990.1288895478,9634.874306193826,355.2545833539725,9980.750553966036,9984.694652676972,9990.024458096026,9982.601814422016,9984.37770716487,9.608298262217431,-1.1540683603361686,0.09627051188698665,0.001841518223877471,0.0021104129327263166,59.70580223313598,-2.749366211528468,-3.487736957187261,0.7383707456587931,9998.066825714654,9984.694652676972,9971.32247963929,26.744346075363865,10010.265262644476,-0.20115723777890457,39,1,4
2025-09-29 21:12:50.657577,9982.823064646436,9634.874306193826,347.948758452611,9980.887555823767,9984.335621136615,9989.890963625481,9982.642041735548,9984.229645972637,1.370018577306837,-7.18063080718639,0.013725642659268011,0.0022441544740115834,0.0022532257622228788,51.403939751573375,-2.545521238087531,-3.2992938133673153,0.7537725752797844,9997.49144945816,9984.335621136615,9971.17979281507,26.311656643090828,10010.265262644476,-0.27414056748772103,40,0,0
2025-09-29 22:12:50.657577,9977.963133648018,9634.874306193826,343.0888274541927,9980.334784576378,9983.52166019243,9989.770921333435,9981.791331174178,9983.632835275053,-5.527712473876818,-16.279218883688372,-0.055368533502730966,0.002341087743718234,0.0022392078675892452,42.125804316210086,-2.744491652068973,-3.188333381107647,0.4438417290386738,9996.098370170617,9983.52166019243,9970.944950214242,25.15341995637573,10010.265262644476,-0.3226900401630782,41,0,0
2025-09-29 23:12:50.657577,9980.647985219626,9634.874306193826,345.7736790258008,9980.50920330255,9982.69928658968,9989.838247674494,9981.583450091532,9983.348563841204,1.7441872617109766,-16.447472054998798,0.01747874613309275,0.002276854870337043,0.0022358839530582752,43.82199303950119,-2.654927701161796,-3.0816522451184767,0.4267245439566807,9993.57474263267,9982.69928658968,9971.823830546688,21.750912085983146,10010.265262644476,-0.2958690568907624,42,1,1
2025-09-30 05:12:50.657577,10020.588896480598,10020.588896480598,0.0,9984.594943904794,9983.893767361715,9990.668063401825,9988.675349434998,9986.895262187812,40.857406022460054,23.889615440682974,0.40940386083057057,0.0065885388152515595,0.005003421013322125,73.47535089062418,0.6316686310638033,-2.3389880698820207,2.970656700945824,10003.21321947045,9983.893767361715,9964.57431525298,38.638904217470554,10020.588896480598,0.0,0,1,2
2025-09-30 06:12:50.657577,10020.326235838531,9757.665593772324,262.660642066207,9988.62085932888,9985.326397420518,9991.528887287159,9994.430056053821,9990.079164440262,40.25915424082268,28.65260117611615,0.40339562762115033,0.006598286383551632,0.004955524671908734,72.95531577292145,3.1784857788115914,-1.2354933001432984,4.41397907895489,10010.45195868831,9985.326397420518,9960.200836152726,50.25112253558473,10020.588896480598,-0.002621209639280324,1,0,0
